year,consGD
1917,0.382197727899214
1917,0.38358402754773
1917,0.386584522270281
1917,0.393566160338587
1917,0.402400001292421
1917,0.409300431637633
1917,0.411517396171485
1917,0.413521844680079
1917,0.418070398134564
1917,0.425485921313376
1917,0.433604313144002
1917,0.442618366810847
1917,0.452040799220037
1917,0.46041551527721
1917,0.465316095471917
1917,0.468373147421139
1917,0.474024754695251
1917,0.48334532942005
1917,0.491935559863071
1917,0.501198177325705
1917,0.50904195111506
1917,0.518213599714182
1917,0.529145720062777
1917,0.538848222084852
1917,0.550201130101115
1917,0.561708452061011
1917,0.570301759456914
1917,0.574357374404282
1917,0.573556090857143
1917,0.568714883008048
1917,0.563626134326432
1917,0.563450881244389
1917,0.567722902439194
1917,0.57470894452574
1917,0.579540975284436
1917,0.580426074250726
1917,0.582542989909057
1917,0.58507869430488
1917,0.591687957144305
1917,0.600787139216974
1917,0.611010122322775
1917,0.615532232666604
1917,0.61848814323509
1917,0.621786749650848
1917,0.628367535205303
1917,0.634406660501019
1917,0.640739993798709
1917,0.644856479669609
1917,0.649211745782175
1917,0.654067495432927
1917,0.658106673811443
1917,0.663351807354319
1917,0.670098771085656
1917,0.679396909215551
1917,0.688681498969291
1917,0.696787078629843
1917,0.703705246648438
1917,0.710779322495859
1917,0.721952376074008
1917,0.739463237867469
1917,0.763257101095728
1917,0.792611372495428
1917,0.822967528618395
1917,0.84582518871543
1917,0.85918791842928
1917,0.868138455664969
1917,0.880124729500643
1917,0.902651950933176
1917,0.938327386697065
1917,0.981689344808468
1917,1.02546370451973
1917,1.06027409493541
1918,0.235684640105094
1918,0.238298642888433
1918,0.242426062770573
1918,0.248958506522239
1918,0.253165047747001
1918,0.258201148372011
1918,0.263121903510373
1918,0.267770284477831
1918,0.2723214510645
1918,0.27598479909219
1918,0.278541083336623
1918,0.28000366467726
1918,0.281098740906052
1918,0.282281702337146
1918,0.284296985989249
1918,0.287132241836861
1918,0.290470689394652
1918,0.29550223347959
1918,0.300385220841891
1918,0.303344687335678
1918,0.30614215389719
1918,0.309055964603273
1918,0.313174091332028
1918,0.319509277014863
1918,0.327933626186639
1918,0.33426617836616
1918,0.339662787404597
1918,0.345708047808358
1918,0.352852453067828
1918,0.359060887426192
1918,0.364255374798771
1918,0.369465352721602
1918,0.37566476190445
1918,0.381958856828143
1918,0.387857083896381
1918,0.39246540356465
1918,0.395494473445744
1918,0.397761587139744
1918,0.400399094956411
1918,0.404206245835387
1918,0.407949554216778
1918,0.411691891967531
1918,0.416766498661383
1918,0.424482233702921
1918,0.434080055308688
1918,0.442727951157561
1918,0.448950286363994
1918,0.451372469330472
1918,0.449402251586742
1918,0.4451210648034
1918,0.438704152602326
1918,0.431160702612491
1918,0.423084934776379
1918,0.415852755202073
1918,0.411546506678859
1918,0.410231581668392
1918,0.410408466170393
1918,0.411847342065192
1918,0.415751957292797
1918,0.420757451921353
1918,0.426347960787751
1918,0.432289531683624
1918,0.437263187112113
1918,0.442076274601189
1918,0.447858494682638
1918,0.455228163211288
1918,0.464302490817826
1918,0.473521728761865
1918,0.482440393411996
1918,0.489821311613675
1918,0.494312656803858
1918,0.495885471632506
1918,0.49662385685974
1918,0.499279528192792
1918,0.504277729304146
1918,0.510996499339025
1918,0.518572755547576
1918,0.527730809976217
1918,0.53804227112745
1918,0.547559344896622
1918,0.55804408669888
1918,0.569813491015194
1918,0.580547607440916
1918,0.59054498742333
1918,0.600520273673553
1918,0.610636150184535
1918,0.622557612335605
1918,0.637944487822264
1918,0.657601585712682
1918,0.682254829230894
1918,0.712412793084979
1918,0.747703667884412
1918,0.787957569874371
1918,0.83049270812758
1918,0.873183423000169
1918,0.898631264437597
1918,0.942684251605163
1918,0.982288059594485
1918,1.02528597810495
1918,1.08296096941818
1919,0.287182083794015
1919,0.29372313710458
1919,0.300146211176035
1919,0.304585240590683
1919,0.307686388235205
1919,0.309805669406953
1919,0.31145296997708
1919,0.31281771921064
1919,0.31385085257332
1919,0.31411907821484
1919,0.313737918473903
1919,0.313055523463932
1919,0.312293203450107
1919,0.310688443079402
1919,0.308579390629399
1919,0.307294655054241
1919,0.307462441505528
1919,0.309587203280682
1919,0.31407895581019
1919,0.319959110977086
1919,0.325517862895122
1919,0.330452049753329
1919,0.336914609863138
1919,0.348275717608048
1919,0.354884413172238
1919,0.359654158230846
1919,0.364393935467443
1919,0.36797678200891
1919,0.371101218987845
1919,0.376058788507412
1919,0.382194268679539
1919,0.38664747054431
1919,0.388495131479047
1919,0.388823062344516
1919,0.38839662311769
1919,0.387355048985604
1919,0.386232442701147
1919,0.385509299789388
1919,0.386554735438329
1919,0.388836278239382
1919,0.392281270564256
1919,0.397525726386677
1919,0.404624638541166
1919,0.409191567379534
1919,0.410184329820533
1919,0.407643606827901
1919,0.406350130459752
1919,0.406225815823383
1919,0.408508012480621
1919,0.409729745316904
1919,0.409415222881516
1919,0.409260664772123
1919,0.410350382455799
1919,0.414014425520957
1919,0.419384865284432
1919,0.425524659001016
1919,0.432476968421723
1919,0.437964417748262
1919,0.43909513672529
1919,0.436005720901023
1919,0.432280947882743
1919,0.431964785764082
1919,0.437020190553951
1919,0.446066749822224
1919,0.4552511519073
1919,0.462538110855134
1919,0.468206183806789
1919,0.471046978216256
1919,0.474960935374275
1919,0.480566400028486
1919,0.487291554141321
1919,0.493877360920633
1919,0.49958820001282
1919,0.504239569436399
1919,0.508846332701639
1919,0.512355881635608
1919,0.516752605958117
1919,0.52304602646402
1919,0.530296824477318
1919,0.537787849717269
1919,0.546268417965853
1919,0.555846231622302
1919,0.566513749550976
1919,0.57910989765368
1919,0.592061689136386
1919,0.604357825557055
1919,0.616826210886065
1919,0.629509705992847
1919,0.644153901714573
1919,0.661908400934602
1919,0.683879918719263
1919,0.710543187898903
1919,0.743479238132551
1919,0.784914585426754
1919,0.837378563272281
1919,0.897255457043059
1919,0.95217313727529
1919,1.00213194479567
1919,1.04482653989124
1919,1.07460738945472
1920,0.287494750931926
1920,0.294851131534272
1920,0.295448990577955
1920,0.290454710255047
1920,0.287834672284741
1920,0.285781888353824
1920,0.284854408664763
1920,0.285325771830339
1920,0.286177095006647
1920,0.28959983944479
1920,0.293396220533913
1920,0.296709940608645
1920,0.300865314007415
1920,0.304031300892618
1920,0.306877176048052
1920,0.310122289933071
1920,0.313762987201337
1920,0.318491262005056
1920,0.323623817365038
1920,0.32857924761181
1920,0.333697779642757
1920,0.337917269519623
1920,0.340761750381186
1920,0.343146474631058
1920,0.345979079756416
1920,0.348783963684871
1920,0.350943814289909
1920,0.353632150847034
1920,0.357798418484401
1920,0.364309832460521
1920,0.37237981824296
1920,0.38074193980925
1920,0.389324347458408
1920,0.396787152475521
1920,0.404118200456464
1920,0.411949652419974
1920,0.421136347638885
1920,0.429896264933773
1920,0.435389768498
1920,0.438149548843984
1920,0.439461059391366
1920,0.440572333251631
1920,0.443527419337185
1920,0.450444188641657
1920,0.461557929097212
1920,0.474215071056144
1920,0.487055242223134
1920,0.498826675025069
1920,0.507395686611327
1920,0.514328958685372
1920,0.520453537670782
1920,0.524191746886885
1920,0.525646926767647
1920,0.526301459537694
1920,0.526492940237057
1920,0.526267271625056
1920,0.527108241094262
1920,0.529756328324971
1920,0.531362404555287
1920,0.532179313903255
1920,0.533790568496777
1920,0.536890385549962
1920,0.539325151873671
1920,0.540734821191351
1920,0.542510833188902
1920,0.545941623374993
1920,0.552102976271292
1920,0.560583980125329
1920,0.568127459117362
1920,0.573129713840349
1920,0.577952495711967
1920,0.582064917182026
1920,0.584553828976117
1920,0.585792670497267
1920,0.586012026012544
1920,0.587990262087652
1920,0.592781363576047
1920,0.597375048236724
1920,0.600519179425338
1920,0.603606008875114
1920,0.60794806214085
1920,0.616842200457302
1920,0.628015943621115
1920,0.637738159201401
1920,0.647438067650514
1920,0.658408486268406
1920,0.673456977076669
1920,0.695024375804143
1920,0.715686631491529
1920,0.730011998712495
1920,0.74614285866369
1920,0.768609682538363
1920,0.806393101879697
1920,0.857204252446343
1920,0.909189164014959
1920,0.946448144829802
1920,0.974559365813557
1920,0.994026100504358
1920,1.00965487439708
1920,1.02573012297889
1921,0.303758324308326
1921,0.311609455706333
1921,0.316529155849519
1921,0.317361180192401
1921,0.315986172986008
1921,0.314283234997609
1921,0.312651744812647
1921,0.313443284484226
1921,0.316229263083657
1921,0.319387488792769
1921,0.321789802967778
1921,0.32359041734052
1921,0.326278157497286
1921,0.330559922677116
1921,0.335397098719292
1921,0.339958194702776
1921,0.34581689643724
1921,0.351750180865906
1921,0.357254629296952
1921,0.363192475580436
1921,0.369881759485111
1921,0.377948236620426
1921,0.384115364845063
1921,0.38931764028219
1921,0.398640512559102
1921,0.402846201242705
1921,0.404761057465931
1921,0.408577547026224
1921,0.412766104667738
1921,0.415796335595775
1921,0.418042703002513
1921,0.419695115807107
1921,0.421065803603846
1921,0.425815613773697
1921,0.428396831446393
1921,0.43237740399733
1921,0.437772776922566
1921,0.442590473284186
1921,0.446230596829299
1921,0.448983381734985
1921,0.45164157904721
1921,0.456541443644625
1921,0.459827257167862
1921,0.461756466862232
1921,0.463085359661998
1921,0.463259869651664
1921,0.463867298099231
1921,0.465289545122924
1921,0.466489420371353
1921,0.469966874376423
1921,0.478764335447441
1921,0.483813515543807
1921,0.481123556160715
1921,0.479632692703836
1921,0.482126820683979
1921,0.485500598041049
1921,0.489239663978843
1921,0.491847987598418
1921,0.492739412558851
1921,0.495109572321231
1921,0.498564765127058
1921,0.503022344456577
1921,0.508542947497828
1921,0.511845968816879
1921,0.514058785490125
1921,0.515761614895598
1921,0.519298912689697
1921,0.525529752210495
1921,0.535162978433323
1921,0.545723858847703
1921,0.556113445501368
1921,0.563072152886939
1921,0.568524132124495
1921,0.576629693525215
1921,0.589018842506562
1921,0.595203749248156
1921,0.601999377594912
1921,0.607790581827123
1921,0.616772781977288
1921,0.629722837776469
1921,0.636568712602594
1921,0.645078733476375
1921,0.659126295689726
1921,0.673709913957803
1921,0.682373050788677
1921,0.689611637260965
1921,0.697595245331455
1921,0.706849974346652
1921,0.715941944732128
1921,0.723905950557453
1921,0.731379844236159
1921,0.740442636457754
1921,0.757331499022411
1921,0.782200332209991
1921,0.818586326566292
1921,0.859097858124766
1921,0.905911236617233
1921,0.962565093248845
1921,1.02164059379692
1921,1.06665635354039
1922,0.294175141335763
1922,0.302006815025766
1922,0.312043405221808
1922,0.323395653703536
1922,0.333449830274392
1922,0.33986834222045
1922,0.34644639413154
1922,0.353470609690155
1922,0.357840991761141
1922,0.360445744458764
1922,0.361753153524716
1922,0.362562860689777
1922,0.364506791779916
1922,0.36742752625447
1922,0.370363069914592
1922,0.372816961825234
1922,0.37583967331473
1922,0.38073334635263
1922,0.386773991210797
1922,0.393566100595285
1922,0.400129902291576
1922,0.405097016194675
1922,0.407896650228196
1922,0.409344564402505
1922,0.410828536235935
1922,0.41327267430096
1922,0.415825845643203
1922,0.41878243007287
1922,0.423097873886726
1922,0.428156907886138
1922,0.43424671919372
1922,0.440601148589632
1922,0.445065703703931
1922,0.447846163972543
1922,0.450447952735761
1922,0.453149504181762
1922,0.455468222310454
1922,0.457576061205065
1922,0.461167120771805
1922,0.465840876327636
1922,0.471073426431057
1922,0.476572777320014
1922,0.482299818009847
1922,0.488170344575142
1922,0.492873976053232
1922,0.494694923899178
1922,0.4940773826663
1922,0.49369282426835
1922,0.495060401190764
1922,0.498129708225997
1922,0.500694532060742
1922,0.502326548792558
1922,0.503497813904409
1922,0.50388628452045
1922,0.502829985262264
1922,0.500682773827823
1922,0.500362177241974
1922,0.501996155910204
1922,0.505269561865291
1922,0.510389749021203
1922,0.517498149719862
1922,0.525723173789328
1922,0.533560232510487
1922,0.539867447490937
1922,0.545618090109646
1922,0.552424689723133
1922,0.561876136051239
1922,0.572872514863325
1922,0.584086994735539
1922,0.595172021640253
1922,0.607160287179731
1922,0.618911114582286
1922,0.631302870958601
1922,0.643625544389959
1922,0.653210028040198
1922,0.661091279422449
1922,0.668786586906498
1922,0.677565421782096
1922,0.687139669641682
1922,0.695337706030485
1922,0.70235378090797
1922,0.709248730040845
1922,0.715291477073436
1922,0.724681332814809
1922,0.734591696268877
1922,0.743011789859292
1922,0.75003455601366
1922,0.755122334116492
1922,0.759222218310521
1922,0.763071502124363
1922,0.767112032353235
1922,0.772092698189376
1922,0.779622035891422
1922,0.787371413828615
1922,0.794803287934677
1922,0.802479880246134
1922,0.812525602902346
1922,0.833550890802149
1922,0.853321234463801
1922,0.871147953910321
1923,0.301389048762565
1923,0.301306581196133
1923,0.300918881981878
1923,0.300671246500416
1923,0.300952196941647
1923,0.302009259102223
1923,0.303854718032655
1923,0.3062496268821
1923,0.308650387132265
1923,0.310791937157675
1923,0.313257478852282
1923,0.316796431452472
1923,0.319948023152645
1923,0.322328819662291
1923,0.325919998758257
1923,0.329407043475778
1923,0.334221910337359
1923,0.34169054732019
1923,0.348606512638019
1923,0.356512301986404
1923,0.366004826512668
1923,0.380309911727251
1923,0.392387882419382
1923,0.40131067771672
1923,0.407081055107909
1923,0.412333829865265
1923,0.414814085220547
1923,0.417056766275361
1923,0.421075561666169
1923,0.424198085904765
1923,0.426315964942153
1923,0.425275444661698
1923,0.420823683053505
1923,0.416880047123469
1923,0.413292194669539
1923,0.408925133144144
1923,0.403867262354749
1923,0.400028466301784
1923,0.397932240269487
1923,0.397072128384455
1923,0.398340482813251
1923,0.401162130384481
1923,0.405286005258226
1923,0.411004713524177
1923,0.414440833442676
1923,0.418778077992112
1923,0.42358246679546
1923,0.427764853436361
1923,0.431230516089354
1923,0.434771630936066
1923,0.4384336731784
1923,0.440751083421272
1923,0.442758368115612
1923,0.445968459896572
1923,0.45006572944421
1923,0.455776564574459
1923,0.463412585329826
1923,0.472068712715044
1923,0.47897967990204
1923,0.483539549801282
1923,0.487098774327223
1923,0.490218866428474
1923,0.492747974294377
1923,0.495609080898647
1923,0.500120551106392
1923,0.504254020429391
1923,0.50725042782441
1923,0.511425341361377
1923,0.514700279216355
1923,0.517589568019523
1923,0.522624291244788
1923,0.536830427696836
1923,0.551023238350843
1923,0.556032279842156
1923,0.557399828554538
1923,0.563602466252341
1923,0.567430589067166
1923,0.572340506036987
1923,0.578332312368038
1923,0.583677134436957
1923,0.5901498200127
1923,0.597182510525345
1923,0.605056780112513
1923,0.615300024125758
1923,0.62753316262719
1923,0.640850953093548
1923,0.657067991229896
1923,0.677717551368531
1923,0.702027282154543
1923,0.729328837545618
1923,0.758746907099462
1923,0.792754706708446
1923,0.82934604448757
1923,0.865823423317998
1923,0.903971392248936
1923,0.942660094767679
1923,0.976377077413642
1923,1.00260872406801
1923,1.02442204665247
1923,1.04124292742516
1924,0.229171189587065
1924,0.230941306290179
1924,0.233859245226389
1924,0.237782351939515
1924,0.24223204336463
1924,0.246862128282899
1924,0.253027942349682
1924,0.26362538213744
1924,0.276831521691746
1924,0.287728925354804
1924,0.302843999992182
1924,0.318100102120353
1924,0.324905643393075
1924,0.328392020793582
1924,0.336543480693997
1924,0.344844301309945
1924,0.349214546047274
1924,0.352903222012718
1924,0.35708786582426
1924,0.357634148847654
1924,0.358279799949128
1924,0.361443974318463
1924,0.362814919885955
1924,0.362412366335954
1924,0.363424988621736
1924,0.364611831564731
1924,0.365950982485423
1924,0.368164881602091
1924,0.372059094376219
1924,0.375869157347903
1924,0.380546884024253
1924,0.386185932830948
1924,0.390354427194846
1924,0.3944158086189
1924,0.398826232100439
1924,0.406785870617259
1924,0.415570748164616
1924,0.42164659104914
1924,0.425246884460906
1924,0.428687473684186
1924,0.434331283845944
1924,0.441959357691162
1924,0.449273167727144
1924,0.454648090734102
1924,0.457640261221832
1924,0.45902358096619
1924,0.460411836479592
1924,0.464886234755331
1924,0.469215877484
1924,0.473327085515231
1924,0.477696884985927
1924,0.480553527544172
1924,0.482813937691857
1924,0.486089984155418
1924,0.490162611808744
1924,0.494371875808181
1924,0.498520095689241
1924,0.502251923280472
1924,0.505495857442092
1924,0.509139744312222
1924,0.51237098677895
1924,0.517728668788507
1924,0.523923154016476
1924,0.53028618061771
1924,0.539393848530169
1924,0.547299359977273
1924,0.557869882933997
1924,0.571239780988046
1924,0.576283399169944
1924,0.579673522813432
1924,0.586444450930056
1924,0.590647040432163
1924,0.592670157890021
1924,0.593243726836605
1924,0.599048040673755
1924,0.606190740165439
1924,0.61105705298355
1924,0.615239689801202
1924,0.620024042954454
1924,0.626839247329331
1924,0.636132432292224
1924,0.649639651111491
1924,0.668563666447425
1924,0.688068068686183
1924,0.69857303459676
1924,0.703721338534824
1924,0.708247559002916
1924,0.712239688887444
1924,0.716359607829504
1924,0.723139503096183
1924,0.733208208913831
1924,0.747033817834755
1924,0.765665440794353
1924,0.787794651492489
1924,0.813119946522492
1924,0.843328285861951
1924,0.876155707529554
1924,0.913618889859396
1924,0.946964855049878
1924,0.973288984146678
1925,0.240926973667617
1925,0.247944871856999
1925,0.255236837304675
1925,0.261363488026417
1925,0.266679835844969
1925,0.270978570515969
1925,0.273685386820395
1925,0.275192888703424
1925,0.276376851906052
1925,0.278224643717101
1925,0.281835962272997
1925,0.285470814703056
1925,0.287840723802561
1925,0.290715956427076
1925,0.294560224339661
1925,0.299352347341558
1925,0.304860864263707
1925,0.311164453663309
1925,0.317546436319787
1925,0.326970742042981
1925,0.345751681636737
1925,0.362056977093931
1925,0.3754987100353
1925,0.388214830503883
1925,0.396097026161493
1925,0.400758793582492
1925,0.409200891142225
1925,0.417735810974087
1925,0.422679413947659
1925,0.429231694053117
1925,0.436151922186521
1925,0.440826307460647
1925,0.446932368564813
1925,0.453207111064975
1925,0.458824784997009
1925,0.46766155303057
1925,0.471904838032614
1925,0.481164168759665
1925,0.490261944736859
1925,0.496343666967572
1925,0.499068670193393
1925,0.501860266744649
1925,0.508409275669777
1925,0.51689613366804
1925,0.523928177902549
1925,0.531414951018362
1925,0.540722157961575
1925,0.550867748563345
1925,0.562380714736279
1925,0.577072195164079
1925,0.584026328797123
1925,0.588824971126924
1925,0.599580861395272
1925,0.610598187761933
1925,0.61773880376998
1925,0.620830190331044
1925,0.619993202607443
1925,0.614765318443812
1925,0.60594720453806
1925,0.594604633978566
1925,0.582973047235173
1925,0.573506001534492
1925,0.568594089034466
1925,0.566706440394065
1925,0.564790736013389
1925,0.562231655416325
1925,0.560629892205138
1925,0.561427211690314
1925,0.563976668571588
1925,0.568369304089778
1925,0.573205546212898
1925,0.579518931211386
1925,0.589114258800065
1925,0.589164310450918
1925,0.58697652875326
1925,0.59564270578934
1925,0.609484685844696
1925,0.623498644222259
1925,0.634852103268085
1925,0.647509542687985
1925,0.652937756752882
1925,0.655666450320679
1925,0.660937606272697
1925,0.668615225669639
1925,0.677678968321486
1925,0.688565222095648
1925,0.701349052380969
1925,0.715161362324068
1925,0.730856431482602
1925,0.748982036299595
1925,0.770200485670161
1925,0.794917049120657
1925,0.819552342120129
1925,0.84107014069995
1925,0.86083602813588
1925,0.882395380135464
1925,0.906149085706276
1925,0.93121183138244
1925,0.964546691691508
1925,0.995359557659188
1926,0.236616392407082
1926,0.237268508866014
1926,0.239177747513985
1926,0.242503380342546
1926,0.243936896068236
1926,0.245155544972133
1926,0.246532904231758
1926,0.248356741990296
1926,0.251038518831134
1926,0.253818034995055
1926,0.256576179211285
1926,0.257344544744408
1926,0.256001607300962
1926,0.252525100515411
1926,0.248491559063381
1926,0.246280175861837
1926,0.246498197561076
1926,0.248359433059399
1926,0.250339450627778
1926,0.251573092722198
1926,0.251952916067232
1926,0.252424312692398
1926,0.255607761780629
1926,0.264012509685923
1926,0.276247046482123
1926,0.28175675130743
1926,0.287978925220705
1926,0.293222940931467
1926,0.298254565048926
1926,0.306667877696463
1926,0.31467491842828
1926,0.321566565434613
1926,0.327762702800832
1926,0.33336695095904
1926,0.336137270434365
1926,0.337382861477377
1926,0.3385724412549
1926,0.340740240076419
1926,0.345270850439687
1926,0.350728091780619
1926,0.355979673713793
1926,0.36189103116639
1926,0.366523321815026
1926,0.369580791441463
1926,0.37187352959632
1926,0.373559566484332
1926,0.375708055020964
1926,0.379128464629443
1926,0.378785982571367
1926,0.378843173354955
1926,0.380893033375088
1926,0.381664800279913
1926,0.383290987203157
1926,0.387596799472872
1926,0.391357147986927
1926,0.39432032491607
1926,0.396745971212417
1926,0.399188079689998
1926,0.401515063696733
1926,0.404494117175464
1926,0.408172110862593
1926,0.412992845633915
1926,0.418650518665367
1926,0.423725639772659
1926,0.428170942509607
1926,0.433043397322515
1926,0.438626659250947
1926,0.444600468902152
1926,0.456506522075386
1926,0.466576587906188
1926,0.477194343445266
1926,0.491676672647288
1926,0.509975367552847
1926,0.521186892256921
1926,0.533270277042052
1926,0.547943638724629
1926,0.559667180273959
1926,0.566636530565667
1926,0.574910355400139
1926,0.582475230330039
1926,0.589531852046497
1926,0.599164281853525
1926,0.611534564073496
1926,0.626315349576156
1926,0.648727926550946
1926,0.672952016738256
1926,0.689415044538598
1926,0.705375466986057
1926,0.720842047213834
1926,0.740270872353203
1926,0.76491480181639
1926,0.793601104351485
1926,0.825110796344136
1926,0.853165823144952
1926,0.886363773548742
1926,0.925655395154212
1926,0.973607112852265
1926,1.02856621595045
1926,1.08782215327936
1926,1.12853881968465
1927,0.228271596866958
1927,0.234506104855112
1927,0.242006110548857
1927,0.249158056562196
1927,0.255789515017216
1927,0.259851758412944
1927,0.260856767881913
1927,0.260031487607234
1927,0.257550464654646
1927,0.255169997321621
1927,0.254609820719432
1927,0.254548602448763
1927,0.253629572773749
1927,0.253001010326684
1927,0.253436072978134
1927,0.252311973004467
1927,0.250669038877428
1927,0.251643081475557
1927,0.256446121992956
1927,0.260948490556989
1927,0.263261825478696
1927,0.26311578279156
1927,0.264399133680964
1927,0.26946398925167
1927,0.273668381081718
1927,0.277945989751926
1927,0.283388075077606
1927,0.292397153363446
1927,0.302197653202766
1927,0.309929980250181
1927,0.315573988383085
1927,0.319566035344689
1927,0.322371668081333
1927,0.324690000191399
1927,0.325991530123984
1927,0.326356083395972
1927,0.326791610984923
1927,0.328601367171908
1927,0.331351354879062
1927,0.334816359343321
1927,0.338658829674246
1927,0.342527090055289
1927,0.346164002076135
1927,0.348726486650486
1927,0.350072767115858
1927,0.351018361867837
1927,0.353090172488635
1927,0.358013171676578
1927,0.363004166455259
1927,0.365843112856501
1927,0.368032228942286
1927,0.371441151957957
1927,0.375966793253716
1927,0.380771411960809
1927,0.384923843501741
1927,0.389605980693487
1927,0.395797581463255
1927,0.402311807687431
1927,0.40883243365578
1927,0.416673379326526
1927,0.423515964520862
1927,0.43224402719624
1927,0.441151561134951
1927,0.451853361185858
1927,0.459164313849783
1927,0.471282630942231
1927,0.481876608222581
1927,0.490646578412822
1927,0.497990378590695
1927,0.504960336560212
1927,0.513654751579152
1927,0.522004565636908
1927,0.529467228396345
1927,0.537642132253866
1927,0.544633295026577
1927,0.55015487463872
1927,0.55441914807736
1927,0.558459873016438
1927,0.563147920201706
1927,0.568345610840235
1927,0.573684829411114
1927,0.579181740154298
1927,0.585974149807784
1927,0.596006091006363
1927,0.610562166941789
1927,0.629433545495882
1927,0.650764868335506
1927,0.673455367466555
1927,0.69830840701728
1927,0.725742082367496
1927,0.75464415114536
1927,0.784095133901551
1927,0.813715520994263
1927,0.844594466935914
1927,0.876098264965693
1927,0.907794212581729
1927,0.940185752537555
1927,0.975582548758136
1927,1.01384664154271
1927,1.05943130662098
1928,0.2208784450475
1928,0.223103860433899
1928,0.224952236141757
1928,0.227129274875681
1928,0.230266800071853
1928,0.234093485480298
1928,0.239187860169679
1928,0.243080918328455
1928,0.247236356245988
1928,0.250796642851662
1928,0.253094304168724
1928,0.254844433309406
1928,0.256790293605415
1928,0.256710493446823
1928,0.255361370600941
1928,0.25373078971976
1928,0.253149407572962
1928,0.253686322604338
1928,0.253029664747557
1928,0.251060431269731
1928,0.248501675023778
1928,0.24555534001591
1928,0.244273816811516
1928,0.245037970715901
1928,0.246843400463092
1928,0.248802775248872
1928,0.250331888030033
1928,0.252571853331967
1928,0.254933045286798
1928,0.256317269224329
1928,0.256797681567673
1928,0.257926714179926
1928,0.259189728902126
1928,0.260265333702207
1928,0.263459787777412
1928,0.2684169656768
1928,0.272751113969009
1928,0.276291398663682
1928,0.278869657189919
1928,0.281476245347372
1928,0.283398963292823
1928,0.285502926467729
1928,0.289403806091498
1928,0.295603736532644
1928,0.299446946464949
1928,0.301567225046345
1928,0.304648210634815
1928,0.308984031894446
1928,0.314365888680791
1928,0.321649425125859
1928,0.331299317042355
1928,0.3401053236111
1928,0.346569701231149
1928,0.35540977581385
1928,0.368489846623537
1928,0.379391929907303
1928,0.390849952916782
1928,0.400976443148158
1928,0.404978644222672
1928,0.408855694124254
1928,0.412769477572349
1928,0.416542813850374
1928,0.42026736732074
1928,0.423735467080844
1928,0.428031801960577
1928,0.43175564390268
1928,0.436396481715386
1928,0.44247629038145
1928,0.450494799374602
1928,0.46025110069658
1928,0.469043939189827
